,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7213,829120340403372873,Rental unit in Dublin 1 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,403544233,Maribel,D01,Dublin City,53.34759674077244,-6.2623282229436805,Private room,92,1,6,2023-04-26,1.82,2,0,6,
7214,829616379520687923,Home in Kimmage · 1 bedroom · 1 bed · 1 bath,25107341,Rory,D12,Dublin City,53.31633657122944,-6.291199676346533,Entire home/apt,266,2,0,,,3,0,0,
7215,830113549915379876,Rental unit in Dublin · ★4.57 · 1 bedroom · 1 bed · 1.5 baths,421249710,Montse,D02,Dublin City,53.3378951,-6.2636921,Private room,72,1,7,2023-03-28,2.19,1,34,7,
7216,830176578861197822,Rental unit in Dublin 2 · 2 bedrooms · 3 beds · 2 baths,10942064,James,D02,Dublin City,53.3447527,-6.2380475,Entire home/apt,350,1,2,2023-05-27,2.0,1,0,2,
7217,830226720078163836,Rental unit in Dublin 1 · 1 bedroom · 2 beds · 1 private bath,85184521,Lucille,D01,Dublin City,53.34994190314584,-6.236943950230094,Private room,500,1,1,2023-03-18,0.35,1,281,1,
7218,830332010533935256,Home in Dublin · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,56108415,K & A :),D07,Dublin City,53.36434678543581,-6.298973939590463,Private room,105,3,22,2023-06-09,7.25,3,62,22,
7219,830386514337071589,Condo in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,34571024,Patrick,D08,Dublin City,53.34406758951275,-6.2691479002632375,Private room,85,15,3,2023-05-13,1.25,3,91,3,
7220,830418691436788446,Rental unit in Dublin 8 · ★5.0 · 1 bedroom · 2 beds · 2.5 shared baths,210566442,Nicholas,D07,Dublin City,53.34546,-6.2789828,Private room,150,5,11,2023-05-30,3.98,1,59,11,
7221,830431409134417171,Home in Dublin 4 · 1 bedroom · 1 bed · 1 shared bath,12123367,Amy,D04,Dublin City,53.34223777281081,-6.218357735773749,Private room,225,2,0,,,1,0,0,
7222,830468827680375234,Home in Dublin 14 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,17110979,Niamh,D14,Dn Laoghaire-Rathdown,53.30474988793022,-6.246796736340094,Private room,102,2,4,2023-05-07,1.41,1,13,4,
7223,830506757491584873,Condo in Dublin · 1 bedroom · 2 beds · 1 shared bath,28667055,Natalia,D02,Dublin City,53.343246755116446,-6.2399411733855965,Private room,180,1,1,2023-04-30,0.71,1,17,1,
7224,830567473142054290,Home in Hunters Wood · ★4.67 · 1 bedroom · 1 bed · 1 private bath,102691221,Bruno,D16,South Dublin,53.27219935688477,-6.33348549776382,Private room,55,2,6,2023-05-28,1.84,1,353,6,
7225,830981320995664191,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,33623705,Iryna,D02,Dublin City,53.34437072542188,-6.239168861493604,Entire home/apt,457,1,0,,,2,0,0,
7226,831029504809832417,Rental unit in Dublin · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,194732629,Pierluigi,D07,Dublin City,53.34829,-6.28562,Private room,101,2,10,2023-06-06,3.06,1,316,10,
7227,831084891305014700,Rental unit in Dublin 6 · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,50635412,Julie,D06,Dublin City,53.31407950241447,-6.275852722613672,Private room,70,2,5,2023-05-28,1.65,2,9,5,
7228,831095399748511085,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,436039262,Ross,D22,South Dublin,53.31843592914783,-6.371701173484325,Entire home/apt,100,1,2,2023-03-30,0.56,1,0,2,
7229,831107956513464571,Home in Dublin · ★4.56 · 1 bedroom · 1.5 shared baths,24236322,Fiona,D07,Dublin City,53.36566746586819,-6.298617687905222,Private room,51,1,32,2023-06-09,9.06,1,76,32,
7230,831130107037797030,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1.5 baths,210557897,Pascal,D01,Dublin City,53.350161293060985,-6.246049102099618,Entire home/apt,500,2,1,2023-03-19,0.35,1,0,1,
7231,831157491445507616,Rental unit in Dublin 2 · 1 bedroom · 1 bed · 1 private bath,313803010,Tommaso,D02,Dublin City,53.342486074198696,-6.250812258848607,Private room,89,1,1,2023-04-07,0.46,1,5,1,
7232,831179507671250803,Bed and breakfast in Dublin 1 · ★4.73 · 1 bedroom · 1 bed · 1 private bath,60193864,Gillian,D01,Dublin City,53.35146941663725,-6.262447170468883,Private room,145,2,15,2023-05-26,4.59,4,182,15,
7233,831201488554252769,Home in Dublin 4 · 1 bedroom · 1 bed · 1 shared bath,10891249,Martin,D04,Dublin City,53.3402,-6.21349,Private room,65,2,1,2023-06-06,1.0,2,6,1,
7234,831251242854333276,Condo in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,179282006,Buket,D02,Dublin City,53.34533139127113,-6.237772588431572,Private room,143,1,11,2023-06-04,4.23,1,18,11,
7235,831577140714657793,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 shared bath,156430918,Virgile,D08,Dublin City,53.34220816654045,-6.279699187173827,Private room,156,1,1,2023-03-19,0.35,1,0,1,
7236,831747448952837218,Home in Dublin · 1 bedroom · 1 bed · 1 shared bath,50459138,Irina,D14,Dn Laoghaire-Rathdown,53.29054137452934,-6.271637050479031,Private room,42,2,0,,,1,212,0,
7237,831747908317629308,Home in Arbour Hill · ★5.0 · 2 bedrooms · 2 beds · 1 bath,17010989,Di,D07,Dublin City,53.35175980310977,-6.28521263439332,Entire home/apt,85,4,3,2023-05-19,1.96,1,14,3,
7238,831950913902985657,Rental unit in Dublin 1 · ★4.67 · 1 bedroom · 1 bed · 1 bath,31332371,Milla,D01,Dublin City,53.3573993,-6.2576155,Entire home/apt,299,2,3,2023-05-08,1.06,1,0,3,
7239,831974303760962627,Home in Dublin 24 · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,161269345,Yghor,D24,South Dublin,53.28029,-6.34369,Private room,101,1,14,2023-05-27,4.29,1,73,14,
7240,831984274258822580,Rental unit in Dublin 1 · ★4.52 · 1 bedroom · 1 bed · 1 private bath,499199343,Le,D01,Dublin City,53.34924256094663,-6.258263749942126,Private room,184,1,88,2023-06-08,30.34,4,105,88,
7241,832002693615758109,Rental unit in County Dublin · 1 bedroom · 1 bed · 1 shared bath,502190385,Abraham,K78,South Dublin,53.34221,-6.46978,Private room,103,2,1,2023-03-19,0.36,1,90,1,
7242,832007930248298515,Rental unit in Dublin 1 · ★5.0 · 1 bedroom · 2 beds · 1 private bath,499199343,Le,D01,Dublin City,53.349756719742096,-6.256887728386429,Private room,205,1,10,2023-06-07,6.67,4,77,10,
7243,832021827376245913,Rental unit in Dublin 1 · ★4.42 · 1 bedroom · 2 beds · 1 bath,499199343,Le,D01,Dublin City,53.349824289628,-6.256651202295202,Entire home/apt,248,1,62,2023-06-06,21.88,4,147,62,
7244,832052349465738181,Rental unit in Chapelizod · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,28867163,Kate,D20,Dublin City,53.345513772913066,-6.345941772835722,Private room,60,2,9,2023-05-15,3.0,1,109,9,
7245,832342040303719953,Home in Dublin · 1 bedroom · 1 bed · 3.5 shared baths,7754103,Paul,D07,Dublin City,53.35908990146204,-6.304523494664371,Shared room,18,1,0,,,19,0,0,
7246,832353841567021734,Home in Finglas West · 1 bedroom · 1 bed · 1.5 shared baths,420072096,Masudur,D11,Dublin City,53.38771817864944,-6.315390976665122,Private room,65,1,0,,,1,0,0,
7247,832367032108397228,Home in Blackrock · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,27548845,Una,A94,Dn Laoghaire-Rathdown,53.2935920795882,-6.209158094445956,Entire home/apt,500,3,6,2023-06-04,2.14,1,16,6,
7248,832435559469572906,Rental unit in Dublin 1 · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,403544233,Maribel,D01,Dublin City,53.34809926998069,-6.262119286277914,Private room,85,1,16,2023-04-28,5.0,2,0,16,
7249,832455121726200278,Home in Dublin · 1 bedroom · 2 beds · 1 bath,9076737,Ronan,A94,Dn Laoghaire-Rathdown,53.30323101801645,-6.198342589318045,Entire home/apt,165,1,1,2023-04-16,0.53,1,0,1,
7250,832686443468666882,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 bath,70154490,R Gar,D02,Dublin City,53.34561733926953,-6.266021131924763,Entire home/apt,240,1,0,,,26,0,0,
7251,832962625125865138,"Rental unit in Copper Alley, Temple Bar · 1 bedroom · 1 bed · 2 baths",198655642,Nelly,D08,Dublin City,53.34467,-6.26344,Entire home/apt,260,1,0,,,3,309,0,
7252,833411174997620344,Home in Dublin · ★4.83 · 2 bedrooms · 2 beds · 1 bath,502498895,Daniel,D12,Dublin City,53.3289298,-6.3187235,Entire home/apt,110,4,6,2023-05-29,3.27,1,39,6,
7253,833466713815401943,Home in Dublin · ★4.40 · 2 bedrooms · 2 beds · 1 bath,481268031,Alex,D03,Dublin City,53.35647227546657,-6.243824324299721,Entire home/apt,240,1,10,2023-06-04,3.26,2,187,10,
7254,833570419245714628,Condo in International Financial Services Centre · 1 bedroom · 1 bed · 1 bath,483024454,Lucas,D01,Dublin City,53.34914763116708,-6.245865137132953,Entire home/apt,194,4,2,2023-05-29,2.0,35,149,2,
7255,833721236046126736,Home in Dublin 8 · 4 bedrooms · 4 beds · 2.5 baths,6242708,Francis And Aisling,D08,Dublin City,53.33075775410772,-6.277438562539384,Entire home/apt,600,5,0,,,2,18,0,
7256,833845862928001199,Hotel in Dublin 1 · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,98683848,Jacobs,D01,Dublin City,53.35084469232749,-6.251550865606694,Shared room,67,1,3,2023-05-16,0.94,6,364,3,
7257,833859752513814594,Hotel in Dublin 1 · 1 bedroom · 1 bed · 1 private bath,98683848,Jacobs,D01,Dublin City,53.35084469232749,-6.251529407934575,Private room,269,1,2,2023-05-11,0.92,6,359,2,
7258,833889274034906765,Hostel in Dublin 1 · 1 bedroom · 1 bed · 1 private bath,98683848,Jacobs,D01,Dublin City,53.3508575006978,-6.251486492590336,Private room,215,1,0,,,6,349,0,
7259,834469644447264314,"Rental unit in Copper Alley, Temple Bar · 1 bedroom · 1 bed · 1 private bath",198655642,Nelly,D08,Dublin City,53.34468,-6.26345,Private room,147,2,1,2023-04-22,0.6,3,288,1,
7260,834593814788661983,Rental unit in Dublin 9 · 1 bedroom · 1 bed · 1 shared bath,3485516,Ana,D09,Dublin City,53.40028344426288,-6.261213113704178,Private room,97,2,1,2023-03-13,0.33,2,313,1,
7261,835234087765725718,Home in Blanchardstown · ★5.0 · 1 bedroom · 1 bed · 1 private bath,49338441,Elodie,D15,Fingal,53.383541,-6.371006299999999,Private room,102,1,5,2023-05-30,3.06,1,121,5,
7262,835237508031971570,Rental unit in Dublin · ★4.67 · 2 bedrooms · 2 beds · 3 baths,159196091,Luke,D24,South Dublin,53.28549205800383,-6.376861909262086,Entire home/apt,124,1,6,2023-05-22,2.0,1,73,6,
7263,835254311681833508,Rental unit in Dublin 1 · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,203370202,Abdel,D01,Dublin City,53.35016462255821,-6.241309270262718,Private room,76,1,38,2023-06-09,11.18,1,41,38,
7264,835326991683668395,Condo in Dublin · 1 bedroom · 1 bed · 1 private bath,31741753,João Guilherme,D01,Dublin City,53.3596049,-6.2562148,Private room,138,2,1,2023-05-23,1.0,2,257,1,
7265,835361794541907829,Home in Dublin 4 · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,14577629,David,D04,Dublin City,53.33609131956784,-6.2264633155745255,Entire home/apt,349,2,3,2023-04-30,1.07,2,16,3,
7266,835369552090583493,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,128349864,Sebastian,D02,Dublin City,53.34530376764846,-6.243677191857869,Private room,200,2,0,,,1,362,0,
7267,835455242283456837,Rental unit in Dublin 8 · 2 bedrooms · 3 beds · 1 bath,502899996,Nuria,D08,Dublin City,53.33774313577409,-6.274594143033028,Entire home/apt,280,1,0,,,1,89,0,
7268,835517078281845919,Rental unit in Dublin · ★New · 2 bedrooms · 2 beds · 1 shared bath,98909331,Jonny,D13,Fingal,53.39213,-6.09534,Private room,210,2,2,2023-06-03,2.0,3,328,2,
7269,835533823401153172,Home in Dublin 1 · ★4.73 · 2 bedrooms · 2 beds · 2 baths,502847206,Karina,D01,Dublin City,53.34966012042625,-6.269139535725116,Entire home/apt,289,1,22,2023-06-02,7.25,1,35,22,
7270,835664258917540972,Home in Dublin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,85268063,Hitin,,Fingal,53.39181745714565,-6.366482146575807,Private room,85,1,4,2023-05-30,1.88,2,26,4,
7271,835953930482716253,Home in Skerries · 4 bedrooms · 6 beds · 2 baths,100007581,Mike,K34,Fingal,53.57399,-6.1125,Entire home/apt,199,3,0,,,1,45,0,
7272,835962783269593618,Home in Dublin 24 · 1 bedroom · 1 bed · 1 private bath,7218494,Damien,D24,South Dublin,53.27208,-6.34355,Private room,69,2,2,2023-03-19,0.7,1,364,2,
7273,835973749738999682,Home in Dublin 4 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,501037616,David,D04,Dublin City,53.3380985,-6.2351244,Private room,200,2,3,2023-05-01,0.99,2,104,3,
7274,836023300715114265,Home in Skerries · ★4.95 · 1 bedroom · 1 bed · 1 private bath,503025320,Aoife,K34,Fingal,53.58454,-6.13558,Private room,66,1,40,2023-06-09,12.37,1,239,40,
7275,836034242931203727,Rental unit in Dublin 6 · ★5.0 · 1 bedroom · 1 bed · 1 bath,10498740,Peter,D06,Dublin City,53.3253557,-6.2579156,Entire home/apt,230,2,4,2023-06-02,1.43,1,161,4,
7276,836056538726357346,Rental unit in Dublin 11 · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,490196097,Aciré,D11,Dublin City,53.38863038412489,-6.30165007701829,Private room,70,1,8,2023-05-20,2.64,1,5,8,
7277,836084968130177997,Rental unit in Dublin · 3 bedrooms · 3 beds · 2 baths,446192403,Lucian,D15,Fingal,53.39144,-6.39439,Entire home/apt,175,30,1,2023-04-30,0.7,11,138,1,
7278,836151139244649746,Home in Dublin 13 · ★4.67 · 4 bedrooms · 4 beds · 3.5 baths,16417090,Shane,D13,Fingal,53.38946,-6.13487,Entire home/apt,300,3,3,2023-05-21,1.05,1,4,3,
7279,836161818988851736,Rental unit in Dublin 2 · ★New · 1 bedroom · 1 bed · 1.5 baths,202741475,Gabriella,D02,Dublin City,53.34168825054963,-6.248907026250597,Private room,126,4,0,,,1,30,0,
7280,836187144910024334,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,63036653,Aneta,D09,Dublin City,53.39584601366995,-6.264062248269306,Private room,78,1,9,2023-05-31,3.21,1,18,9,
7281,836242934575902493,Home in Dublin 11 · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,284436185,Laura,D11,Dublin City,53.38597545976835,-6.299926063767417,Private room,90,2,8,2023-05-29,2.86,1,279,8,
7282,836364307203582487,Home in Dublin · ★4.0 · 3 bedrooms · 3 beds · 1 bath,77904191,Fergus,D07,Dublin City,53.35780988740585,-6.269618645310402,Entire home/apt,386,1,6,2023-05-29,2.28,1,124,6,
7283,836365694807551791,Home in Dublin · 2 bedrooms · 2 beds · 2 baths,4927572,Martin,D24,South Dublin,53.28045,-6.41841,Entire home/apt,330,3,0,,,3,202,0,
7284,836382328473614831,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,315834528,Linda,D22,South Dublin,53.31805348137024,-6.372600719332695,Private room,82,1,18,2023-06-05,6.35,1,281,18,
7285,836504828311503699,Condo in Dublin 1 · 1 bedroom · 1 bed · 1.5 baths,483024454,Lucas,D01,Dublin City,53.349109950853325,-6.239780526777175,Entire home/apt,194,5,2,2023-04-24,0.87,35,154,2,
7286,836526637011540574,Home in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,503154054,Creina,D04,Dublin City,53.33034,-6.24594,Private room,75,1,6,2023-05-06,2.09,1,0,6,
7287,836665331765558655,Home in Swords · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,92584752,Paul,K67,Fingal,53.46779779497992,-6.232674650262455,Private room,141,1,26,2023-06-10,9.18,1,262,26,
7288,836670813908554454,Home in Dublin 9 · 4 bedrooms · 3 beds · 1.5 baths,1890632,Charlie,D09,Dublin City,53.362689504921526,-6.2639230215526895,Entire home/apt,400,7,2,2023-05-22,2.0,1,24,2,
7289,836707181019057038,Rental unit in Dublin 1 · ★4.57 · 1 bedroom · 1 bed · 1 bath,86854570,Rohan,D01,Dublin City,53.34937119709985,-6.242990239030029,Private room,119,1,7,2023-05-20,4.88,1,16,7,
7290,836805864535317466,Home in Dublin 14 · 4 bedrooms · 5 beds · 1.5 baths,10484747,Barrai,D14,Dn Laoghaire-Rathdown,53.28659191811536,-6.223378505264818,Entire home/apt,250,2,0,,,1,120,0,
7291,836816977268857985,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,276546240,Gian,D03,Dublin City,53.35932326522211,-6.245532646177587,Private room,83,2,9,2023-06-05,3.18,1,39,9,
7292,836866781227493749,Home in Lucan · 3 bedrooms · 3 beds · 1 bath,7069462,Micheal,K78,South Dublin,53.35103,-6.4556,Entire home/apt,213,2,2,2023-05-15,0.71,15,117,2,
7293,836870193790267185,Rental unit in Dublin 8 · 2 bedrooms · 2 beds · 1 bath,89191498,Jo,D08,Dublin City,53.33651954602119,-6.28206421534423,Entire home/apt,260,3,1,2023-03-12,0.33,2,4,1,
7294,836901818924034788,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,29931307,Mayce,D02,Dublin City,53.33744008546872,-6.252752995106499,Entire home/apt,450,1,0,,,1,89,0,
7295,836905890925889028,Home in Dublin · 2 bedrooms · 2 beds · 1 shared bath,458013181,Judy,A94,Dn Laoghaire-Rathdown,53.2876618,-6.2027031,Private room,500,2,0,,,1,89,0,
7296,836938091551848717,Home in Dublin · 2 bedrooms · 2 beds · 2 baths,3309251,Stefan,D06,Dublin City,53.328774915004495,-6.265686734918208,Entire home/apt,700,3,0,,,1,0,0,
7297,837005588744910167,Rental unit in Dublin 9 · 2 bedrooms · 6 beds · 2 baths,49352581,Tom,D09,Dublin City,53.38025700552252,-6.241560691046406,Entire home/apt,147,3,0,,,19,17,0,
7298,837016325077775763,Home in Dublin 1 · 1 bedroom · 2 beds · 1 private bath,449524114,Lauren,D01,Dublin City,53.35768847333061,-6.251437499743772,Private room,250,2,0,,,1,365,0,
7299,837019665820977488,Home in Dublin · 1 bedroom · 1 bed · 1 private bath,4927572,Martin,D24,South Dublin,53.28141,-6.41966,Private room,91,3,1,2023-03-19,0.36,3,242,1,
7300,837023002106279363,Cottage in Dublin 14 · 2 bedrooms · 1 bed · 1 bath,39920830,Jennifer,D14,Dn Laoghaire-Rathdown,53.30317167749399,-6.249045307342475,Entire home/apt,307,1,0,,,1,3,0,
7301,837468736784054859,Rental unit in Dublin 1 · ★4.36 · 2 bedrooms · 3 beds · 1 bath,477816136,Houst,D01,Dublin City,53.35519,-6.25496,Entire home/apt,223,2,14,2023-05-26,4.67,16,293,14,
7302,837468954585749981,Rental unit in Northern Cross · 2 bedrooms · 2 beds · 2 baths,102107459,Felipe,D17,Dublin City,53.40592310587723,-6.179979002770126,Entire home/apt,550,2,0,,,1,89,0,
7303,837475200729248249,Guesthouse in Dublin 6 · 1 bedroom · 1 bed · 1 bath,276591816,Aran,D06,Dublin City,53.32887,-6.25216,Entire home/apt,250,2,0,,,1,0,0,
7304,837475237974477819,Rental unit in Dublin 1 · ★4.67 · 1 bedroom · 2 beds · 1 private bath,19594976,Paul,D01,Dublin City,53.34863803451948,-6.24150255921285,Private room,135,2,3,2023-05-20,1.27,1,1,3,
7305,837518701880149587,Condo in Baile Átha Cliath · ★4.92 · 1 bedroom · 1 bed · 1 bath,22754114,Eleanormcgarry@Gmail.Com,D09,Dublin City,53.37289266545376,-6.2692481145751495,Entire home/apt,181,2,13,2023-06-09,4.59,2,211,13,
7306,837528135707612075,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,58499919,David,D16,South Dublin,53.28129001467073,-6.306770470110001,Private room,87,1,13,2023-06-09,6.0,1,44,13,
7307,837531272467602229,Home in Dublin 3 · ★4.71 · 1 bedroom · 2 beds · 1 bath,488381838,Roisin,D03,Dublin City,53.35852819999999,-6.244751,Entire home/apt,207,1,7,2023-05-28,3.23,1,114,7,
7308,837599207607263993,Serviced apartment in Donnybrook · 2 bedrooms · 2 beds · 2 baths,258709744,Rosetta,D04,Dublin City,53.319052,-6.233817,Entire home/apt,190,1,0,,,8,347,0,
7309,837600195151897331,Home in Dublin 8 · 1 bedroom · 1 bed · 1 private bath,49917972,James,D08,Dublin City,53.33485659334354,-6.281063638680704,Private room,191,2,0,,,1,253,0,
7310,837657267058337838,Home in Balbriggan · ★5.0 · 1 bedroom · 1 bed · 1 private bath,60514831,Maria,K32,Fingal,53.60838,-6.18727,Private room,60,2,6,2023-06-06,1.96,2,315,6,
7311,837688349216777827,Home in Clonsilla · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,503401987,Colette,D15,Fingal,53.39551,-6.44263,Private room,53,1,10,2023-06-07,3.53,2,312,10,
7312,837692923683975280,Home in Dublin · 1 bedroom · 1 bed · 1 bath,503402981,Michael,D06,Dublin City,53.3274122,-6.2749668,Entire home/apt,300,2,1,2023-03-19,0.35,1,0,1,
7313,837716199605922905,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,63891001,Evangelina,D07,Dublin City,53.34875692739272,-6.277142875982125,Private room,300,1,1,2023-03-18,0.35,1,86,1,
7314,837786272586508562,Rental unit in Dublin 8 · 2 bedrooms · 2 beds · 2 baths,69683252,Niall And Gavin,D08,Dublin City,53.34158838482956,-6.269636014742095,Entire home/apt,350,5,2,2023-03-12,0.61,69,0,2,
7315,837937913477377520,Guesthouse in Clonee · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,72359233,Cian,D15,Fingal,53.4013573,-6.4395088,Entire home/apt,99,1,28,2023-06-08,9.66,1,27,28,
7316,838154141277042783,Home in Bridgeview · ★4.71 · 3 bedrooms · 3 beds · 1.5 baths,171856823,Karen,D18,Dn Laoghaire-Rathdown,53.23051,-6.1184,Entire home/apt,387,2,7,2023-05-21,2.56,1,110,7,
